row_id,n_preferred_domain,n_rejected_domain,mean_prompt_sim,max_prompt_sim,operator,chosen_domain_specificity,rejected_domain_specificity,domain_contrast_delta,correct_sign_rule,chosen_to_preferred_train,chosen_to_rejected_train,rejected_to_preferred_train,rejected_to_rejected_train
2178,10,10,0.5257721543312073,0.5421646237373352,top5,-0.05545058846473694,-0.09100306034088135,0.03555247187614441,True,0.30783361196517944,0.3632842004299164,0.4262983202934265,0.5173013806343079
2179,10,10,0.6310842633247375,0.633050799369812,mean,0.07361075282096863,0.004115432500839233,0.0694953203201294,True,0.22625961899757385,0.15264886617660522,0.24047164618968964,0.2363562136888504
2179,10,10,0.6310842633247375,0.633050799369812,max,0.2105773389339447,0.07552248239517212,0.13505485653877258,True,0.39461034536361694,0.18403300642967224,0.3662230372428894,0.2907005548477173
2179,10,10,0.6310842633247375,0.633050799369812,top2,0.17416724562644958,0.08087283372879028,0.0932944118976593,True,0.3582002520561218,0.18403300642967224,0.3662230372428894,0.2853502035140991
2179,10,10,0.6310842633247375,0.633050799369812,top3,0.16203059256076813,0.08265623450279236,0.07937435805797577,True,0.3460635840892792,0.18403299152851105,0.366223007440567,0.28356677293777466
2179,10,10,0.6310842633247375,0.633050799369812,top5,0.12751516699790955,0.04207602143287659,0.08543914556503296,True,0.3115481734275818,0.18403300642967224,0.3175252079963684,0.2754491865634918
2180,10,10,0.6031560897827148,0.6363955736160278,mean,0.027641981840133667,0.02420094609260559,0.003441035747528076,True,0.20229463279247284,0.17465265095233917,0.40721386671066284,0.38301292061805725
2180,10,10,0.6031560897827148,0.6363955736160278,max,0.00895509123802185,-0.017123937606811523,0.026079028844833374,True,0.3567951023578644,0.34784001111984253,0.5641356706619263,0.5812596082687378
2180,10,10,0.6031560897827148,0.6363955736160278,top2,-0.05305248498916626,-0.02564913034439087,-0.02740335464477539,False,0.2889517843723297,0.34200426936149597,0.5402083992958069,0.5658575296401978
2180,10,10,0.6031560897827148,0.6363955736160278,top3,-0.06398659944534302,-0.032132625579833984,-0.03185397386550903,False,0.2663373649120331,0.3303239643573761,0.5235040783882141,0.5556367039680481
2180,10,10,0.6031560897827148,0.6363955736160278,top5,-0.038190871477127075,0.01707679033279419,-0.055267661809921265,False,0.24544736742973328,0.28363823890686035,0.507461428642273,0.49038463830947876
2181,10,10,0.7077213525772095,0.7226641178131104,mean,0.058401525020599365,0.07296404242515564,-0.014562517404556274,False,0.41170352697372437,0.353302001953125,0.5202993750572205,0.4473353326320648
2181,10,10,0.7077213525772095,0.7226641178131104,max,0.003788858652114868,-0.0010633468627929688,0.004852205514907837,True,0.49327144026756287,0.489482581615448,0.6014047861099243,0.6024681329727173
2181,10,10,0.7077213525772095,0.7226641178131104,top2,0.014839768409729004,0.028490066528320312,-0.013650298118591309,False,0.47157686948776245,0.45673710107803345,0.6014047861099243,0.572914719581604
2181,10,10,0.7077213525772095,0.7226641178131104,top3,0.021138250827789307,0.04932349920272827,-0.028185248374938965,False,0.4603266417980194,0.4391883909702301,0.6014047861099243,0.552081286907196
2181,10,10,0.7077213525772095,0.7226641178131104,top5,0.024660766124725342,0.057744383811950684,-0.03308361768722534,False,0.4476296901702881,0.42296892404556274,0.5865678787231445,0.5288234949111938
2182,10,10,0.7155007123947144,0.7155007123947144,mean,-0.06753069162368774,-0.08323681354522705,0.015706121921539307,True,0.29905587434768677,0.3665865659713745,0.39426282048225403,0.4774996340274811
2182,10,10,0.7155007123947144,0.7155007123947144,max,-0.12888160347938538,-0.13393723964691162,0.005055636167526245,True,0.3908000886440277,0.5196816921234131,0.5001764297485352,0.6341136693954468
2182,10,10,0.7155007123947144,0.7155007123947144,top2,-0.12888160347938538,-0.1487206220626831,0.01983901858329773,True,0.3908000886440277,0.5196816921234131,0.48539304733276367,0.6341136693954468
2182,10,10,0.7155007123947144,0.7155007123947144,top3,-0.1288815438747406,-0.15364834666252136,0.02476680278778076,True,0.3908000886440277,0.5196816325187683,0.48046526312828064,0.634113609790802
2182,10,10,0.7155007123947144,0.7155007123947144,top5,-0.10310524702072144,-0.11380985379219055,0.010704606771469116,True,0.3853517770767212,0.4884570240974426,0.4765230119228363,0.5903328657150269
2183,10,10,0.6023491621017456,0.6437441110610962,mean,-0.02609652280807495,-0.027358025312423706,0.0012615025043487549,True,0.41204220056533813,0.4381387233734131,0.37761491537094116,0.40497294068336487
2183,10,10,0.6023491621017456,0.6437441110610962,max,-0.11298796534538269,-0.023234695196151733,-0.08975327014923096,False,0.49086251854896545,0.6038504838943481,0.49200931191444397,0.5152440071105957
2183,10,10,0.6023491621017456,0.6437441110610962,top2,-0.10688966512680054,-0.009816169738769531,-0.097073495388031,False,0.489005982875824,0.5958956480026245,0.4914180040359497,0.5012341737747192
2183,10,10,0.6023491621017456,0.6437441110610962,top3,-0.09942230582237244,-0.023186862468719482,-0.07623544335365295,False,0.4745102822780609,0.5739325881004333,0.47213831543922424,0.4953251779079437
2183,10,10,0.6023491621017456,0.6437441110610962,top5,-0.08125898241996765,-0.025205016136169434,-0.05605396628379822,False,0.46104344725608826,0.5423024296760559,0.45382529497146606,0.4790303111076355
2184,10,10,0.6763845682144165,0.7103089094161987,mean,0.042796581983566284,0.005580782890319824,0.03721579909324646,True,0.4077819287776947,0.3649853467941284,0.45134443044662476,0.44576364755630493
2184,10,10,0.6763845682144165,0.7103089094161987,max,0.11666828393936157,-0.016451656818389893,0.13311994075775146,True,0.5544763803482056,0.437808096408844,0.5931345820426941,0.609586238861084
2184,10,10,0.6763845682144165,0.7103089094161987,top2,0.1389659345149994,-0.06380784511566162,0.202773779630661,True,0.5544763803482056,0.4155104458332062,0.5397237539291382,0.6035315990447998
2184,10,10,0.6763845682144165,0.7103089094161987,top3,0.12434786558151245,-0.06553435325622559,0.18988221883773804,True,0.5322043299674988,0.40785646438598633,0.5190849900245667,0.5846193432807922
2184,10,10,0.6763845682144165,0.7103089094161987,top5,0.08783331513404846,-0.054232001304626465,0.14206531643867493,True,0.47731271386146545,0.389479398727417,0.4869338870048523,0.5411658883094788
2185,10,10,0.6935040354728699,0.7280901670455933,mean,0.001680821180343628,-0.015829265117645264,0.01751008629798889,True,0.24111537635326385,0.23943455517292023,0.37907305359840393,0.3949023187160492
2185,10,10,0.6935040354728699,0.7280901670455933,max,0.0018151402473449707,-0.009142398834228516,0.010957539081573486,True,0.3197302222251892,0.31791508197784424,0.48360514640808105,0.49274754524230957
2185,10,10,0.6935040354728699,0.7280901670455933,top2,0.0013904273509979248,-0.013958573341369629,0.015349000692367554,True,0.31802311539649963,0.3166326880455017,0.47349533438682556,0.4874539077281952
2185,10,10,0.6935040354728699,0.7280901670455933,top3,0.0055852532386779785,-0.005641579627990723,0.011226832866668701,True,0.31603604555130005,0.31045079231262207,0.4655161201953888,0.4711576998233795
2185,10,10,0.6935040354728699,0.7280901670455933,top5,0.008532226085662842,-0.015350282192230225,0.023882508277893066,True,0.2927684783935547,0.28423625230789185,0.43961501121520996,0.4549652934074402
2186,10,10,0.5580589175224304,0.566697359085083,mean,-0.055893272161483765,-0.06268614530563354,0.00679287314414978,True,0.28402888774871826,0.339922159910202,0.3523264527320862,0.4150125980377197
2186,10,10,0.5580589175224304,0.566697359085083,max,-0.014743566513061523,0.03357434272766113,-0.048317909240722656,False,0.5333415269851685,0.54808509349823,0.5863452553749084,0.5527709126472473
2186,10,10,0.5580589175224304,0.566697359085083,top2,-0.007371783256530762,0.027923226356506348,-0.03529500961303711,False,0.497175395488739,0.5045471787452698,0.5695581436157227,0.5416349172592163
2186,10,10,0.5580589175224304,0.566697359085083,top3,-0.03712588548660278,0.030971050262451172,-0.06809693574905396,False,0.443525105714798,0.48065099120140076,0.5562715530395508,0.5253005027770996
2186,10,10,0.5580589175224304,0.566697359085083,top5,-0.04391324520111084,0.029916346073150635,-0.07382959127426147,False,0.3968896269798279,0.4408028721809387,0.5088924169540405,0.4789760708808899
2187,10,10,0.5483461022377014,0.5783878564834595,mean,0.04094323515892029,0.04965147376060486,-0.00870823860168457,False,0.3455120027065277,0.3045687675476074,0.3825532793998718,0.33290180563926697
2187,10,10,0.5483461022377014,0.5783878564834595,max,0.018286168575286865,0.006047666072845459,0.012238502502441406,True,0.47613027691841125,0.4578441083431244,0.4682125747203827,0.46216490864753723
2187,10,10,0.5483461022377014,0.5783878564834595,top2,0.012585103511810303,0.0009427368640899658,0.011642366647720337,True,0.43192464113235474,0.41933953762054443,0.45970696210861206,0.4587642252445221
2187,10,10,0.5483461022377014,0.5783878564834595,top3,0.0160333514213562,0.01602080464363098,1.2546777725219727e-05,True,0.4171893894672394,0.4011560380458832,0.45687177777290344,0.44085097312927246
2187,10,10,0.5483461022377014,0.5783878564834595,top5,0.026530295610427856,0.058390289545059204,-0.03185999393463135,False,0.40231427550315857,0.3757839798927307,0.45251113176345825,0.39412084221839905
2188,10,10,0.5835814476013184,0.6113535165786743,mean,0.12097698450088501,0.07208412885665894,0.048892855644226074,True,0.4412229657173157,0.32024598121643066,0.4082341194152832,0.33614999055862427
2188,10,10,0.5835814476013184,0.6113535165786743,max,0.14963370561599731,0.13702669739723206,0.012607008218765259,True,0.6135105490684509,0.4638768434524536,0.6161482334136963,0.47912153601646423
2188,10,10,0.5835814476013184,0.6113535165786743,top2,0.10752633213996887,0.1083838939666748,-0.0008575618267059326,False,0.566717267036438,0.4591909348964691,0.5698056221008301,0.4614217281341553
2188,10,10,0.5835814476013184,0.6113535165786743,top3,0.1191282868385315,0.07377082109451294,0.045357465744018555,True,0.5415353178977966,0.42240703105926514,0.5277134776115417,0.4539426565170288
2188,10,10,0.5835814476013184,0.6113535165786743,top5,0.11481314897537231,0.0727086067199707,0.04210454225540161,True,0.5029990077018738,0.38818585872650146,0.48212140798568726,0.40941280126571655
2189,10,10,0.5813521146774292,0.6078652143478394,mean,0.015243589878082275,0.060892462730407715,-0.04564887285232544,False,0.4329832196235657,0.4177396297454834,0.4206717610359192,0.3597792983055115
2189,10,10,0.5813521146774292,0.6078652143478394,max,0.05316132307052612,0.07657071948051453,-0.023409396409988403,False,0.6317318081855774,0.5785704851150513,0.5572130680084229,0.4806423485279083
2189,10,10,0.5813521146774292,0.6078652143478394,top2,0.03808373212814331,0.07803267240524292,-0.03994894027709961,False,0.5709402561187744,0.5328565239906311,0.5444349050521851,0.46640223264694214
2189,10,10,0.5813521146774292,0.6078652143478394,top3,0.04424852132797241,0.07070061564445496,-0.026452094316482544,False,0.5477681159973145,0.503519594669342,0.5230998992919922,0.45239928364753723
2189,10,10,0.5813521146774292,0.6078652143478394,top5,0.048851996660232544,0.07721248269081116,-0.028360486030578613,False,0.5265628099441528,0.4777108132839203,0.5003619194030762,0.423149436712265
2190,10,10,0.6445828676223755,0.6749648451805115,mean,0.0037806034088134766,0.05227729678153992,-0.04849669337272644,False,0.3908844590187073,0.3871038556098938,0.46319738030433655,0.41092008352279663
2190,10,10,0.6445828676223755,0.6749648451805115,max,-0.145790696144104,0.05231422185897827,-0.19810491800308228,False,0.4341697692871094,0.5799604654312134,0.5717031955718994,0.5193889737129211
2190,10,10,0.6445828676223755,0.6749648451805115,top2,-0.145790696144104,0.04729419946670532,-0.19308489561080933,False,0.4341697692871094,0.5799604654312134,0.5455460548400879,0.49825185537338257
2190,10,10,0.6445828676223755,0.6749648451805115,top3,-0.15038827061653137,0.06406870484352112,-0.2144569754600525,False,0.429572194814682,0.5799604654312134,0.536827027797699,0.47275832295417786
2190,10,10,0.6445828676223755,0.6749648451805115,top5,-0.07927393913269043,0.07573330402374268,-0.1550072431564331,False,0.4252963066101074,0.5045702457427979,0.5280967950820923,0.4523634910583496
2191,10,10,0.6715208888053894,0.866428017616272,mean,-0.02087092399597168,0.011368602514266968,-0.03223952651023865,False,0.1791621893644333,0.20003311336040497,0.24647359549999237,0.2351049929857254
2191,10,10,0.6715208888053894,0.866428017616272,max,-0.15194791555404663,-0.011994242668151855,-0.13995367288589478,False,0.23971521854400635,0.391663134098053,0.33793550729751587,0.3499297499656677
2191,10,10,0.6715208888053894,0.866428017616272,top2,-0.14047975838184357,-0.004131197929382324,-0.13634856045246124,False,0.23469392955303192,0.3751736879348755,0.33793550729751587,0.3420667052268982
2191,10,10,0.6715208888053894,0.866428017616272,top3,-0.1257430464029312,-0.0011729001998901367,-0.12457014620304108,False,0.23119841516017914,0.35694146156311035,0.3372436463832855,0.33841654658317566
2191,10,10,0.6715208888053894,0.866428017616272,top5,-0.07331639528274536,0.02073526382446289,-0.09405165910720825,False,0.21856296062469482,0.2918793559074402,0.31708842515945435,0.29635316133499146
2192,10,10,0.6715208888053894,0.866428017616272,mean,0.055468589067459106,0.011368602514266968,0.04409998655319214,True,0.2999333441257477,0.24446475505828857,0.24647359549999237,0.2351049929857254
2192,10,10,0.6715208888053894,0.866428017616272,max,0.018612027168273926,-0.011994242668151855,0.03060626983642578,True,0.3954349160194397,0.37682288885116577,0.33793550729751587,0.3499297499656677
2192,10,10,0.6715208888053894,0.866428017616272,top2,0.035777539014816284,-0.004131197929382324,0.03990873694419861,True,0.38914942741394043,0.35337188839912415,0.33793550729751587,0.3420667052268982
2192,10,10,0.6715208888053894,0.866428017616272,top3,0.044626474380493164,-0.0011729001998901367,0.0457993745803833,True,0.38696718215942383,0.34234070777893066,0.3372436463832855,0.33841654658317566
2192,10,10,0.6715208888053894,0.866428017616272,top5,0.0678587257862091,0.02073526382446289,0.047123461961746216,True,0.3719307780265808,0.3040720522403717,0.31708842515945435,0.29635316133499146
2193,10,10,0.6572277545928955,0.6780709028244019,mean,0.001225501298904419,0.04072877764701843,-0.039503276348114014,False,0.22409462928771973,0.2228691279888153,0.34236520528793335,0.3016364276409149
